scenario,seed,S,T0,N,max.followup.time,dropout.rate,sigma.e,reg1.name,reg2.name,reg3.name,reg4.name,reg1.allctn,reg2.allctn,reg3.allctn,reg4.allctn,reg1.trtmt.hr,reg2.trtmt.hr,reg3.trtmt.hr,reg4.trtmt.hr
1868,1016932,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1869,784286,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1870,348818,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1871,102067,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1872,63842,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1873,292298,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1874,283942,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1875,934858,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1876,761222,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1877,688461,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1878,528559,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1879,22807,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1880,585322,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1881,59163,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1882,54007,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1883,63683,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1884,70781,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1885,1005177,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1886,559442,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1887,428825,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1888,871812,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1889,962692,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1890,104516,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1891,24641,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1892,139686,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1893,3844,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1894,286269,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1895,527446,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1896,596282,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1897,199865,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1898,936138,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1899,450461,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1900,783425,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1901,629056,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1902,680730,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1903,139062,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1904,396566,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1905,511843,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1906,841449,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1907,106423,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1908,230983,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1909,978238,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1910,250279,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1911,711925,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1912,644432,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1913,560272,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1914,493194,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1915,547215,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1916,656027,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1917,227380,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1918,631674,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1919,526472,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1920,94960,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1921,801697,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1922,262768,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1923,510340,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1924,633522,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1925,841160,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1926,793330,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1927,365478,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1928,258763,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1929,537409,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1930,950628,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1931,423597,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1932,1039193,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1933,846053,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1934,1042983,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1935,401979,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1936,303298,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1937,117677,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1938,759178,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1939,350399,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1940,996688,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1941,1012410,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1942,412534,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1943,568830,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1944,669092,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1945,66201,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1946,172575,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1947,95459,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1948,349054,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1949,575063,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1950,545302,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1951,633687,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1952,822720,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1953,218301,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1954,617066,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1955,259856,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1956,593351,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1957,430857,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1958,425575,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1959,406940,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1960,309150,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1961,66359,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1962,608680,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1963,320950,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1964,218515,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1965,826643,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1966,14583,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1967,339738,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1968,656418,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1969,719328,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1970,180595,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1971,556099,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1972,324315,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1973,209848,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1974,478874,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1975,797417,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1976,704098,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1977,252404,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1978,90555,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1979,323810,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1980,698573,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1981,335476,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1982,366280,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1983,366450,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1984,788408,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1985,137511,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1986,663744,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1987,810990,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1988,10774,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1989,512389,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1990,138032,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1991,274133,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1992,941415,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1993,99989,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1994,616229,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1995,55204,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1996,792065,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1997,96605,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1998,227157,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
1999,513257,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
2000,633559,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.2,0.2,0.2,0.4,1,1,1,0.868
2001,507104,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2002,713772,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2003,756846,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2004,1005708,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2005,805828,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2006,983303,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2007,306494,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2008,258434,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2009,752958,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2010,1008603,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2011,231685,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2012,864384,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2013,631197,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2014,617283,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2015,983163,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2016,948318,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2017,1046988,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2018,556024,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2019,1040390,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2020,948367,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2021,254550,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2022,457717,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2023,248860,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2024,739453,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2025,97718,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2026,171211,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2027,898408,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2028,446951,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2029,82347,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2030,400365,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2031,1033539,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2032,449158,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2033,812939,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2034,1021378,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2035,856556,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2036,245996,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2037,131722,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2038,778197,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2039,652789,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2040,709043,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2041,489529,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2042,356911,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2043,336835,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2044,262290,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2045,96223,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2046,255456,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2047,975319,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2048,614832,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2049,968268,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2050,193190,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2051,427546,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2052,389596,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2053,52134,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2054,326149,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2055,822714,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2056,89126,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2057,1018974,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2058,211980,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2059,797762,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2060,794739,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2061,170357,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2062,423066,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2063,214209,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2064,934210,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2065,913507,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
2066,882423,4,2,9340,60,0.0082,0.886,Reg1,Reg2,Reg3,Reg4,0.25,0.25,0.25,0.25,1,1,1,1
